fl_iter,main_task_acc,allNDBS,adv_norm_diff_bs,adv_norm_diff,backdoor_acc
140,73.52941176470588,1.02817:1.02424:1.025223:1.036099:1.075885:1.051746:1.000548:1.034488:0.996632:1.06307,0.0,0.0,11.666666666666666
141,75.0,1.673979:0.97194:1.003116:1.094428:1.044649:1.106516:1.05376:1.078786:1.030787:1.095338,1.673979,1.673979,11.666666666666666
142,74.11764705882354,1.131431:1.113341:1.086065:1.103487:1.061442:1.186301:0.997874:1.078661:1.22384:1.117962,0.0,0.0,18.333333333333332
143,72.6470588235294,1.312886:1.181133:1.110109:1.185247:1.284091:1.305288:1.180539:1.125176:1.19458:1.203242,0.0,0.0,15.833333333333334
144,73.82352941176471,1.420818:1.375925:1.21472:1.311066:1.290595:1.349351:1.292093:1.274384:1.368267:1.162924,0.0,0.0,9.166666666666666
145,72.3529411764706,1.322419:1.246436:1.299037:1.29936:1.425168:1.325367:1.249098:1.251886:1.214694:1.309305,0.0,0.0,13.333333333333334
146,72.3529411764706,1.018108:1.045203:1.068092:1.016631:1.044145:1.075398:1.134795:1.060427:1.120756:1.056433,0.0,0.0,3.3333333333333335
147,73.23529411764706,1.140658:1.071036:1.115066:1.147468:1.161458:1.046494:1.058282:1.167492:1.144227:1.139143,0.0,0.0,16.666666666666668
148,71.17647058823529,0.967069:0.983232:1.020039:0.977748:0.999361:1.054839:1.014348:1.063278:1.026134:0.973555,0.0,0.0,6.666666666666667
149,68.82352941176471,1.217388:1.222078:1.162792:1.194239:1.206452:1.22389:1.235453:1.225681:1.283144:1.179048,0.0,0.0,6.666666666666667
150,69.11764705882354,1.170508:1.110452:1.120217:1.18896:1.118994:1.125586:1.135766:1.092189:1.108528:1.175095,0.0,0.0,0.8333333333333334
151,68.82352941176471,1.755016:1.106858:1.096066:1.074011:1.098727:1.002039:1.062786:1.037627:0.935269:1.079729,1.755016,1.755016,2.5
152,70.58823529411765,1.086433:1.011546:1.105827:1.071001:1.052709:1.091081:1.079958:1.136869:1.09572:1.090545,0.0,0.0,5.833333333333333
153,68.23529411764706,0.931964:0.909516:0.929313:0.929785:0.935629:0.918246:0.943086:1.022945:0.889739:0.939407,0.0,0.0,5.0
154,67.3529411764706,1.008071:0.91485:0.922914:0.933392:0.878338:0.887568:1.030995:0.908608:0.945074:0.904099,0.0,0.0,4.166666666666667
155,70.88235294117646,1.016389:1.037261:1.035578:0.973133:1.047508:1.009661:1.140154:1.101231:1.055243:1.10029,0.0,0.0,5.833333333333333
156,70.29411764705883,1.00731:0.99664:0.981783:0.994501:1.000445:0.998895:1.067655:0.996714:1.005644:0.94767,0.0,0.0,3.3333333333333335
157,72.94117647058823,0.947357:0.933299:1.041609:0.98411:0.960177:0.93418:0.894586:0.997794:0.969154:0.975771,0.0,0.0,5.0
158,73.52941176470588,1.160812:1.156137:1.181684:1.139051:1.138247:1.107467:1.205298:1.209042:1.151673:1.231397,0.0,0.0,4.166666666666667
159,73.82352941176471,1.322344:1.234376:1.28546:1.206141:1.188731:1.187743:1.20036:1.23278:1.218984:1.112706,0.0,0.0,5.0
160,72.94117647058823,1.158267:1.052964:1.029525:1.118397:1.184201:1.137497:1.102671:1.176635:1.155365:1.139454,0.0,0.0,2.5
161,74.70588235294117,2.149469:1.141725:1.120097:1.175355:1.232757:1.189742:1.146461:1.156649:1.121074:1.161506,2.149469,2.149469,5.833333333333333
162,76.47058823529412,0.974489:1.020245:1.061662:0.98201:1.006369:1.004095:0.974038:1.040306:1.049553:0.980401,0.0,0.0,13.333333333333334
163,75.58823529411765,0.988153:0.948293:0.977309:0.975486:0.961394:0.964515:0.977586:0.987609:0.911225:1.00895,0.0,0.0,14.166666666666666
164,76.47058823529412,0.956164:1.012476:0.949821:1.023906:0.948046:0.963386:1.051849:0.965019:0.986768:0.961403,0.0,0.0,11.666666666666666
165,78.52941176470588,1.172709:1.247398:1.287089:1.075536:1.117556:1.063238:1.183108:1.16383:1.200348:1.060031,0.0,0.0,9.166666666666666
166,77.3529411764706,1.029108:1.014667:0.979483:0.996419:0.962427:1.050076:1.009659:1.020528:0.962002:1.09804,0.0,0.0,5.0
167,78.23529411764706,1.028855:1.043043:1.033889:1.079566:1.03362:1.05658:0.966988:1.011021:0.989197:1.041848,0.0,0.0,7.5
168,77.6470588235294,1.065086:0.966062:0.98089:1.031599:1.01972:1.013989:1.007084:1.020419:0.994467:1.019327,0.0,0.0,7.5
169,77.94117647058823,0.985947:0.999865:1.059233:1.008206:1.051119:1.037165:1.015867:1.054071:1.143671:1.021003,0.0,0.0,9.166666666666666
170,77.3529411764706,1.081343:1.095655:1.047533:1.059616:1.062942:1.080645:1.158466:1.075545:1.111021:1.023959,0.0,0.0,5.0
171,76.17647058823529,1.65148:1.055867:1.094988:1.110227:1.050307:1.031934:1.037938:1.052927:1.080087:1.046281,1.65148,1.65148,5.833333333333333
172,76.76470588235294,1.032007:0.961842:0.945286:0.990599:0.992696:1.050557:1.038386:0.963176:0.964522:0.996087,0.0,0.0,3.3333333333333335
173,79.41176470588235,1.052335:1.015199:0.923526:0.982697:1.030063:1.023594:0.996029:0.933633:1.033006:1.001539,0.0,0.0,5.833333333333333
174,78.23529411764706,1.00102:1.160675:1.029387:0.985711:1.01645:1.036018:1.040953:0.983206:0.985506:0.991544,0.0,0.0,10.833333333333334
175,76.76470588235294,0.802293:0.861208:0.900659:0.885976:0.898259:0.870023:0.890103:0.892908:0.850854:0.909954,0.0,0.0,14.166666666666666
176,78.82352941176471,0.925729:0.939931:0.945426:0.97621:0.918936:0.908051:0.897451:0.96891:0.912207:0.889386,0.0,0.0,10.833333333333334
177,77.05882352941177,0.948338:0.945744:0.962542:0.93261:0.897941:0.911183:0.949723:0.936401:0.993501:0.921452,0.0,0.0,10.0
178,75.58823529411765,1.117726:1.112835:1.118138:1.137785:1.137284:1.057473:1.057039:1.17283:1.070601:1.133447,0.0,0.0,8.333333333333334
179,76.76470588235294,1.02954:0.972021:0.991086:0.977172:1.045209:1.021057:1.017568:1.00255:1.032073:1.059346,0.0,0.0,9.166666666666666
180,76.76470588235294,1.016621:0.942531:0.991597:1.033596:0.991017:0.923134:1.025226:0.945078:0.979842:1.028189,0.0,0.0,10.833333333333334
181,76.47058823529412,1.756599:1.059145:1.175904:1.134506:1.175113:1.122923:1.161064:1.224837:1.169904:1.166662,1.756599,1.756599,12.5
182,75.0,1.049366:1.056595:1.014491:1.102366:1.069627:1.149418:1.002954:1.014624:1.041636:1.073718,0.0,0.0,8.333333333333334
183,74.41176470588235,1.182953:1.168425:1.142527:1.216168:1.124583:1.095347:1.118621:1.146728:1.171995:1.10154,0.0,0.0,6.666666666666667
184,75.58823529411765,1.105302:1.180973:1.19025:1.161268:1.196929:1.12787:1.136104:1.14181:1.129384:1.177844,0.0,0.0,6.666666666666667
